Obs,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
JAG96081503,-34.287,19.342,6.87,29.51,363.87,0.14,0.41,3.67
WIJ96082402,-33.956,19.38866667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ96082411,-33.93966667,19.371,1.57,36.73,458.79,0.16,0.45,3.73
AGR96101404,-33.831,19.24583333,1.57,36.73,458.79,0.16,0.45,3.73
SMR96103002,-34.14766667,18.90333333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ96101201,-33.94833333,24.42666667,6.64,35.12,427.15,0.16,0.44,2.84
WIJ96101202,-33.935,24.41333333,6.64,35.12,427.15,0.16,0.44,2.84
TLE96100604,-34.16483333,18.89066667,6.06,33.55,506.25,0.19,0.45,3.49
WIJ96122603,-34.145,18.38666667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96122802,-34.14833333,18.38,11.12,25.9,374.41,0.22,0.34,3.64
GEH96121105,-33.39333333,19.099,0.23,36.51,527.34,0.21,0.47,3.48
WIJ97030804,-33.97333333,20.88,2.62,36.51,290.04,0.03,0.41,4.58
WIJ97030119,-34.42516667,20.653,8.98,29.13,237.3,0.02,0.37,4.33
PVR97042607,-34.5265,19.5515,6.87,29.51,363.87,0.14,0.41,3.67
WIJ97032304,-32.325,19.20666667,-0.63,37.38,474.61,0.11,0.48,3.89
WIJ97042802,-33.58166667,19.67166667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ97080914,-32.69166667,19.18,-0.63,37.38,474.61,0.11,0.48,3.89
AGR97092402,-33.70983333,23.2645,-0.79,38.52,516.8,0.11,0.48,3.55
WIJ97091415,-34.27166667,19.18166667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ97101813,-34.325,19.23166667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ97101216,-33.48166667,19.14583333,0.23,36.51,527.34,0.21,0.47,3.48
PVR97110803,-33.7585,19.99,1.82,38.84,427.15,0.1,0.43,4.03
PVR97110804,-33.7555,19.98866667,1.82,38.84,427.15,0.1,0.43,4.03
SML97092201,-33.9815,24.40966667,6.64,35.12,427.15,0.16,0.44,2.84
SML97092202,-33.98266667,24.4145,6.64,35.12,427.15,0.16,0.44,2.84
PVR97112815,-33.89883333,19.15416667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ98010401,-33.72,19.125,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98030802,-33.965,19.15166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ98031314,-32.54583333,19.27166667,-0.63,37.38,474.61,0.11,0.48,3.89
WIJ98031503,-32.95,19.18166667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ98031511,-33.00833333,19.2325,-1.39,35.69,564.26,0.2,0.49,3.73
SAS98022808,-34.40216667,20.61583333,8.98,29.13,237.3,0.02,0.37,4.33
SAS98040501,-33.872,21.91716667,4.23,35.73,305.86,0.03,0.41,4.22
WIJ98071802,-33.9125,18.98,6.06,33.55,506.25,0.19,0.45,3.49
PVR98100201,-32.91866667,19.041,2.38,39.8,500.98,0.19,0.41,3.66
PVR98100208,-33.05083333,19.0595,2.38,39.8,500.98,0.19,0.41,3.66
JID98100207,-33.03083333,19.0535,2.38,39.8,500.98,0.19,0.41,3.66
KEH98090404,-34.22166667,19.45216667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ98050204,-33.76583333,19.15166667,1.57,36.73,458.79,0.16,0.45,3.73
SMR98102307,-33.373,21.41233333,0.3,39.56,374.41,0.05,0.41,4.09
GRV98102304,-33.39466667,21.39733333,0.3,39.56,374.41,0.05,0.41,4.09
WIJ98112209,-33.53666667,19.32916667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98112211,-33.54583333,19.33583333,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98112212,-33.55,19.33666667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ98112507,-34.03466667,19.93816667,1.82,38.84,427.15,0.1,0.43,4.03
GRV98102904,-33.79916667,22.479,7.26,30.83,348.05,0.08,0.43,2.07
WIJ99030103,-34.07666667,23.1,6.64,31.46,369.14,0.1,0.43,1.43
WIJ99030105,-34.06916667,23.1,6.64,31.46,369.14,0.1,0.43,1.43
WIJ99031201,-34.19333333,21.57833333,4.23,35.73,305.86,0.03,0.41,4.22
WIJ99031303,-34.04666667,20.46333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ99071601,-34.2825,19.24916667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ99071602,-34.28083333,19.2325,6.87,29.51,363.87,0.14,0.41,3.67
JAT99051503,-32.61483333,19.143,-0.63,37.38,474.61,0.11,0.48,3.89
WIJ99073101,-34.23,18.42,11.12,25.9,374.41,0.22,0.34,3.64
PVR99092402,-33.0465,19.1155,-1.39,35.69,564.26,0.2,0.49,3.73
PVR99092903,-34.21516667,18.42266667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ99091901,-34.28,19.235,6.87,29.51,363.87,0.14,0.41,3.67
WIJ99091907,-34.675,19.58166667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ99101603,-33.81666667,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ99110306,-34.0625,19.1375,1.57,36.73,458.79,0.16,0.45,3.73
LKA99120904,-32.75,18.69466667,1.84,38.63,379.69,0.15,0.41,3.65
PVRY0020201,-34.00883333,18.40566667,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0070235,-33.782,25.14516667,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0070236,-33.77966667,25.14083333,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0070237,-33.77483333,25.13866667,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0070243,-33.75183333,25.10266667,8.8,34.44,421.88,0.15,0.43,2.87
JIDY0072607,-34.03516667,19.42466667,1.57,36.73,458.79,0.16,0.45,3.73
JIDY0072610,-34.03733333,19.46283333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY0081220,-32.98316667,19.12666667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJY0072203,-33.98333333,18.93166667,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0072215,-33.97416667,18.90666667,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0080501,-33.73583333,19.12666667,0.23,36.51,527.34,0.21,0.47,3.48
WIJY0072202,-33.98,18.93333333,6.06,33.55,506.25,0.19,0.45,3.49
WIJY0091707,-33.15166667,19.24666667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJY0091708,-33.20083333,19.27333333,-1.39,35.69,564.26,0.2,0.49,3.73
LKAY0011201,-33.05266667,19.07633333,-1.39,35.69,564.26,0.2,0.49,3.73
GEKY0101906,-33.61533333,19.335,0.23,36.51,527.34,0.21,0.47,3.48
WIJY0102816,-33.01166667,19.12833333,-1.39,35.69,564.26,0.2,0.49,3.73
AWAY0101801,-32.6565,19.166,-0.63,37.38,474.61,0.11,0.48,3.89
GEKY0101306,-33.96033333,21.7925,4.23,35.73,305.86,0.03,0.41,4.22
JIDY0110208,-32.6545,19.08283333,-0.63,37.38,474.61,0.11,0.48,3.89
JIDY0110211,-32.63916667,19.12683333,-0.63,37.38,474.61,0.11,0.48,3.89
JIDY0110216,-32.74366667,19.23433333,-0.63,37.38,474.61,0.11,0.48,3.89
WIJY0112611,-33.75916667,19.30583333,1.57,36.73,458.79,0.16,0.45,3.73
WIJY0112613,-33.74466667,19.3135,0.23,36.51,527.34,0.21,0.47,3.48
TLE99100206,-34.04233333,18.86666667,6.06,33.55,506.25,0.19,0.45,3.49
AMMY1020611,-33.24016667,20.30966667,-0.72,38.19,569.53,0.13,0.47,3.8
AMMY1020617,-33.25233333,20.28383333,-1.1,36.98,622.27,0.15,0.55,3.74
AMMY0121207,-33.786,23.43616667,6.64,31.46,369.14,0.1,0.43,1.43
AMMY0121501,-33.67433333,23.29483333,-0.79,38.52,516.8,0.11,0.48,3.55
AMMY0121502,-33.67066667,23.29316667,-0.79,38.52,516.8,0.11,0.48,3.55
AMMY0121503,-33.66583333,23.29133333,-0.79,38.52,516.8,0.11,0.48,3.55
AMMY0121516,-33.668,23.25233333,-0.79,38.52,516.8,0.11,0.48,3.55
AMMY0121518,-33.678,23.249,-0.79,38.52,516.8,0.11,0.48,3.55
SGAY0121207,-33.786,23.44416667,8.42,29.69,390.23,0.17,0.44,2.8
OUTY1022408,-33.603,23.36783333,-0.79,38.52,516.8,0.11,0.48,3.55
AMMY0121102,-33.83283333,23.18716667,6.64,31.46,369.14,0.1,0.43,1.43
AMMY0121114,-33.87483333,23.29783333,6.64,31.46,369.14,0.1,0.43,1.43
AMMY0121115,-33.864,23.30033333,6.64,31.46,369.14,0.1,0.43,1.43
AMMY1013107,-33.9225,20.3725,2.62,36.51,290.04,0.03,0.41,4.58
AMMY1013108,-33.91933333,20.37683333,2.62,36.51,290.04,0.03,0.41,4.58
AMMY1020204,-33.8735,20.20583333,1.82,38.84,427.15,0.1,0.43,4.03
SGAY1012011,-34.3415,20.95533333,10.11,26.65,200.39,0.02,0.31,4.6
SGAY1012012,-34.35233333,20.94416667,10.11,26.65,200.39,0.02,0.31,4.6
SGAY1032803,-33.32483333,25.6225,4.02,43.29,701.37,0.26,0.41,3.92
SGAY1032913,-33.26133333,25.29333333,2.58,42.57,511.52,0.16,0.41,3.06
SGAY1030603,-34.02966667,21.08016667,2.65,37.4,326.95,0.03,0.41,4.69
SGAY1030604,-34.041,21.0865,2.65,37.4,326.95,0.03,0.41,4.69
SGAY1030613,-33.932,21.20533333,2.65,37.4,326.95,0.03,0.41,4.69
SGAY1030731,-33.9825,21.4795,2.65,37.4,326.95,0.03,0.41,4.69
SGAY1032107,-34.02516667,19.39616667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY1020705,-33.28383333,20.54616667,0.23,37.73,300.59,0.03,0.43,4.14
SGAY1022011,-33.54866667,19.335,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2092744,-34.01433333,21.9065,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2092748,-34.00766667,22.007,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2100808,-34.40816667,20.58216667,8.98,29.13,237.3,0.02,0.37,4.33
AMMY2100813,-34.42833333,20.7365,8.98,29.13,237.3,0.02,0.37,4.33
AGRY2112159,-33.7815,24.157,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112160,-33.78516667,24.15916667,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112165,-33.80183333,24.151,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112173,-33.82166667,24.1905,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112174,-33.82433333,24.1935,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112179,-33.834,24.2145,6.64,35.12,427.15,0.16,0.44,2.84
AGRY2112193,-33.87566667,24.23166667,6.64,35.12,427.15,0.16,0.44,2.84
AMMY2103020,-33.863,21.798,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2103021,-33.859,21.79633333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2103024,-33.85683333,21.7825,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2112615,-34.15766667,19.09666667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY3100814,-33.441,22.0775,0.71,40,390.23,0.05,0.45,3.94
AMMY3102809,-34.05816667,20.13766667,1.82,38.84,427.15,0.1,0.43,4.03
AMMY3103130,-33.9185,20.2705,1.82,38.84,427.15,0.1,0.43,4.03
GEKY2102608,-33.4525,23.50483333,-0.38,38.85,442.97,0.17,0.41,3.3
AMMY2092715,-33.982,21.89883333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2092717,-34.00533333,21.92583333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2092718,-33.99416667,21.96183333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2092720,-34.01616667,22.01716667,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2111910,-33.96233333,24.39516667,6.64,35.12,427.15,0.16,0.44,2.84
AMMY2111912,-33.9735,24.534,6.64,35.12,427.15,0.16,0.44,2.84
AMMY2112107,-33.66666667,24.12683333,0.54,42.04,453.52,0.14,0.44,3.92
AMMY2112109,-33.6735,24.13116667,0.54,42.04,453.52,0.14,0.44,3.92
AMMY2112122,-33.72516667,24.16183333,0.54,42.04,453.52,0.14,0.44,3.92
AMMY2112126,-33.74116667,24.13433333,0.54,42.04,453.52,0.14,0.44,3.92
GEKY2102604,-33.46766667,23.51566667,-0.38,38.85,442.97,0.17,0.41,3.3
AMMY2103103,-33.67766667,21.44833333,0.3,39.56,374.41,0.05,0.41,4.09
AMMY2103117,-33.67933333,21.37833333,0.3,39.56,374.41,0.05,0.41,4.09
AGR91123010,-34.0505,20.499,2.62,36.51,290.04,0.03,0.41,4.58
CBE92041201,-34.01666667,18.40216667,11.12,25.9,374.41,0.22,0.34,3.64
LCM93032601,-34.0085,18.40666667,11.12,25.9,374.41,0.22,0.34,3.64
AJT93032002,-34.14816667,18.38166667,11.12,25.9,374.41,0.22,0.34,3.64
PVR93041708,-34.573,19.45833333,6.87,29.51,363.87,0.14,0.41,3.67
PVR93041802,-34.412,19.59133333,6.87,29.51,363.87,0.14,0.41,3.67
AJT93103102,-33.98916667,19.58116667,1.57,36.73,458.79,0.16,0.45,3.73
WIJ94022402,-33.74166667,19.885,-1.1,36.98,622.27,0.15,0.55,3.74
WIJ94021901,-33.96166667,19.29083333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ94041005,-31.81666667,18.71666667,2.19,39.13,290.04,0.09,0.37,3.78
PVR94112304,-34.03166667,18.38816667,11.12,25.9,374.41,0.22,0.34,3.64
PVR95012302,-33.96416667,21.785,4.23,35.73,305.86,0.03,0.41,4.22
PVR95012304,-33.9525,21.795,4.23,35.73,305.86,0.03,0.41,4.22
WIJ95021101,-34.01,18.38,11.12,25.9,374.41,0.22,0.34,3.64
PVR95022316,-34.064,18.3955,11.12,25.9,374.41,0.22,0.34,3.64
JID95013104,-34.00983333,18.35216667,11.12,25.9,374.41,0.22,0.34,3.64
NSC95120303,-34.01583333,18.40116667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ95112402,-34.01833333,20.96666667,2.65,37.4,326.95,0.03,0.41,4.69
WIJ95120108,-34.0275,20.48333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ95122901,-33.56666667,19.42916667,0.23,36.51,527.34,0.21,0.47,3.48
TLE96030305,-34.14466667,18.339,11.12,25.9,374.41,0.22,0.34,3.64
WIJ96040809,-33.45833333,21.24,0.3,39.56,374.41,0.05,0.41,4.09
PVR96111302,-33.92316667,18.97016667,6.06,33.55,506.25,0.19,0.45,3.49
PVR97022002,-34.26183333,19.25966667,6.87,29.51,363.87,0.14,0.41,3.67
PVR97022003,-34.27966667,19.2325,6.87,29.51,363.87,0.14,0.41,3.67
PVR97022009,-34.24283333,19.29833333,1.57,36.73,458.79,0.16,0.45,3.73
PVR97030501,-33.75033333,19.07333333,1.57,36.73,458.79,0.16,0.45,3.73
OUT97030804,-33.86116667,22.4105,7.26,30.83,348.05,0.08,0.43,2.07
OUT97030808,-33.86883333,22.396,7.26,30.83,348.05,0.08,0.43,2.07
WIJ97110102,-34.1,19.98666667,1.82,38.84,427.15,0.1,0.43,4.03
WIJ98010101,-33.98916667,18.96833333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ98011102,-34.145,18.33333333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98012409,-33.72083333,19.12833333,0.23,36.51,527.34,0.21,0.47,3.48
TLE97022301,-34.0785,18.39583333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ98021401,-33.24033333,19.08733333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ98021402,-33.24,19.082,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ98031102,-32.53,19.2575,-0.63,37.38,474.61,0.11,0.48,3.89
WIJ98031310,-32.525,19.25,-0.63,37.38,474.61,0.11,0.48,3.89
NSC98013102,-33.84233333,22.66,7.26,30.83,348.05,0.08,0.43,2.07
SAS98030101,-34.43033333,20.66983333,8.98,29.13,237.3,0.02,0.37,4.33
SAS98030107,-34.42966667,20.76016667,8.98,29.13,237.3,0.02,0.37,4.33
SMR98102305,-33.40683333,21.40383333,0.3,39.56,374.41,0.05,0.41,4.09
PVR99032404,-34.15583333,18.33516667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ99030111,-34.00416667,23.045,6.64,31.46,369.14,0.1,0.43,1.43
WIJ99031306,-34.04833333,20.45,2.62,36.51,290.04,0.03,0.41,4.58
PVR99040803,-33.9475,18.44183333,6.06,33.55,506.25,0.19,0.45,3.49
WIJ99120901,-33.47616667,19.20166667,0.23,36.51,527.34,0.21,0.47,3.48
PVR99121801,-34.0345,19.60416667,1.57,36.73,458.79,0.16,0.45,3.73
PVR99121802,-34.03283333,19.60833333,1.57,36.73,458.79,0.16,0.45,3.73
WIJ99121504,-34.25333333,19.035,10.17,24.48,474.61,0.22,0.42,3.61
ANKY0030905,-33.4695,19.5285,0.23,36.51,527.34,0.21,0.47,3.48
WIJY0123102,-33.61583333,24.48116667,0.54,42.04,453.52,0.14,0.44,3.92
WIJY0123103,-33.613,24.47866667,0.54,42.04,453.52,0.14,0.44,3.92
PVRY1010902,-34.05833333,18.34,11.12,25.9,374.41,0.22,0.34,3.64
PINY1010601,-33.99016667,20.779,2.62,36.51,290.04,0.03,0.41,4.58
PINY1010603,-33.99316667,20.7625,2.62,36.51,290.04,0.03,0.41,4.58
PINY1010604,-33.9955,20.7605,2.62,36.51,290.04,0.03,0.41,4.58
TLEY0021214,-34.04233333,18.86666667,6.06,33.55,506.25,0.19,0.45,3.49
SGAY1011705,-33.49733333,19.4705,0.23,36.51,527.34,0.21,0.47,3.48
AMMY0121103,-33.83783333,23.20833333,6.64,31.46,369.14,0.1,0.43,1.43
PINY0122803,-33.841,24.92166667,8.8,34.44,421.88,0.15,0.43,2.87
SGAY0122802,-33.88733333,25.06933333,8.8,34.44,421.88,0.15,0.43,2.87
SGAY1012103,-34.37383333,20.658,8.98,29.13,237.3,0.02,0.37,4.33
SGAY1012105,-34.39233333,20.71233333,8.98,29.13,237.3,0.02,0.37,4.33
SGAY1012106,-34.395,20.72766667,8.98,29.13,237.3,0.02,0.37,4.33
PINY1012005,-34.32933333,20.9795,10.11,26.65,200.39,0.02,0.31,4.6
PINY1012102,-34.372,20.654,8.98,29.13,237.3,0.02,0.37,4.33
PINY1012103,-34.38033333,20.66666667,8.98,29.13,237.3,0.02,0.37,4.33
PINY1012105,-34.396,20.73233333,8.98,29.13,237.3,0.02,0.37,4.33
PINY1012109,-34.42383333,20.84666667,8.98,29.13,237.3,0.02,0.37,4.33
PINY1032802,-33.3365,25.63766667,4.02,43.29,701.37,0.26,0.41,3.92
PINY1032804,-33.32483333,25.62683333,4.02,43.29,701.37,0.26,0.41,3.92
PINY1032813,-33.27833333,25.52316667,4.02,43.29,701.37,0.26,0.41,3.92
PINY1032203,-34.10533333,19.85016667,1.82,38.84,427.15,0.1,0.43,4.03
AMMY1022802,-34.5365,19.92766667,5.49,30.49,374.41,0.13,0.4,4.09
AGRY2092725,-34.08283333,21.91283333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2103006,-33.83283333,21.852,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2103007,-33.83733333,21.85383333,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2103009,-33.845,21.8605,4.23,35.73,305.86,0.03,0.41,4.22
AMMY3103135,-33.93016667,20.2425,1.82,38.84,427.15,0.1,0.43,4.03
AMMY2092703,-34.0635,21.8435,4.23,35.73,305.86,0.03,0.41,4.22
AMMY2112127,-33.74666667,24.128,0.54,42.04,453.52,0.14,0.44,3.92
AMMY2112130,-33.76666667,24.1225,6.64,35.12,427.15,0.16,0.44,2.84
AMMY3112714,-32.52883333,19.108,-0.63,37.38,474.61,0.11,0.48,3.89
AGR92110103,-34.008,19.70166667,1.82,38.84,427.15,0.1,0.43,4.03
HCE96050401,-34.025,19.551,1.57,36.73,458.79,0.16,0.45,3.73
SHS96051401,-33.64466667,22.696,0.52,38.33,406.05,0.07,0.43,3.51
GRV98103005,-33.99016667,22.04783333,4.23,35.73,305.86,0.03,0.41,4.22
SMR99092906,-34.00533333,19.75533333,1.82,38.84,427.15,0.1,0.43,4.03
PVR92070409,-34.03766667,18.3875,11.12,25.9,374.41,0.22,0.34,3.64
AJT92081602,-33.71533333,18.93816667,3.84,37.94,516.8,0.22,0.42,3.4
NAH92083012,-33.92333333,21.62633333,4.23,35.73,305.86,0.03,0.41,4.22
JOA92110303,-34.03466667,19.63483333,1.57,36.73,458.79,0.16,0.45,3.73
APE93040402,-33.85383333,22.4205,7.26,30.83,348.05,0.08,0.43,2.07
AKS93062302,-34.14866667,18.33566667,11.12,25.9,374.41,0.22,0.34,3.64
WIJ93061201,-32.92333333,19.225,-1.39,35.69,564.26,0.2,0.49,3.73
PVR93101607,-33.9835,20.72583333,2.62,36.51,290.04,0.03,0.41,4.58
PVR93101608,-33.9845,20.72166667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93102803,-33.94166667,20.43333333,2.62,36.51,290.04,0.03,0.41,4.58
WIJ94022401,-33.74666667,19.88666667,-1.1,36.98,622.27,0.15,0.55,3.74
OUT94071603,-33.941,21.75533333,4.23,35.73,305.86,0.03,0.41,4.22
AGR95020501,-33.2455,19.26933333,-1.39,35.69,564.26,0.2,0.49,3.73
VJK95032104,-33.941,20.676,2.62,36.51,290.04,0.03,0.41,4.58
AGR95040502,-34.35183333,19.45433333,6.87,29.51,363.87,0.14,0.41,3.67
AGR95040503,-34.35366667,19.45066667,6.87,29.51,363.87,0.14,0.41,3.67
AGR95040505,-34.35683333,19.44316667,6.87,29.51,363.87,0.14,0.41,3.67
NAH95042303,-34.42066667,19.5225,6.87,29.51,363.87,0.14,0.41,3.67
AGR95050104,-34.45783333,19.882,5.49,30.49,374.41,0.13,0.4,4.09
NAH95050502,-33.65933333,24.21766667,0.54,42.04,453.52,0.14,0.44,3.92
NAH95050601,-33.7045,24.19833333,0.54,42.04,453.52,0.14,0.44,3.92
VJK95050701,-33.94183333,20.5215,2.62,36.51,290.04,0.03,0.41,4.58
ROO95061302,-33.69466667,21.4635,0.3,39.56,374.41,0.05,0.41,4.09
BHU95061302,-33.94166667,21.22416667,2.65,37.4,326.95,0.03,0.41,4.69
WIJ95091711,-33.36666667,22.10666667,0.71,40,390.23,0.05,0.45,3.94
SHS95072603,-33.81933333,21.89683333,4.23,35.73,305.86,0.03,0.41,4.22
AWA95103102,-33.87816667,21.784,4.23,35.73,305.86,0.03,0.41,4.22
PVR95110401,-34.20116667,19.155,1.57,36.73,458.79,0.16,0.45,3.73
WIJ96033008,-33.95316667,19.426,1.57,36.73,458.79,0.16,0.45,3.73
AGR96040118,-34.30266667,19.39333333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96042720,-33.41483333,19.05533333,3.84,37.94,516.8,0.22,0.42,3.4
AGR96042726,-33.43383333,19.06766667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96042727,-33.44,19.0695,0.23,36.51,527.34,0.21,0.47,3.48
HCE96070802,-34.09166667,18.43,11.12,25.9,374.41,0.22,0.34,3.64
NSC96100202,-33.48016667,18.5865,3.84,37.94,516.8,0.22,0.42,3.4
TLE96042002,-33.745,19.11833333,0.23,36.51,527.34,0.21,0.47,3.48
TLE96042106,-34.19283333,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
CNR96071505,-34.32516667,18.45,10.17,24.48,474.61,0.22,0.42,3.61
AGR97042003,-33.9595,19.178,1.57,36.73,458.79,0.16,0.45,3.73
MCG97051807,-33.78516667,25.14783333,8.8,34.44,421.88,0.15,0.43,2.87
WIJ97040304,-33.64333333,24.99833333,2.58,42.57,511.52,0.16,0.41,3.06
WIJ97040306,-33.63833333,24.99833333,2.58,42.57,511.52,0.16,0.41,3.06
MCG97070812,-33.6415,24.75966667,2.58,42.57,511.52,0.16,0.41,3.06
MCG97071301,-33.70583333,23.99683333,-0.38,38.85,442.97,0.17,0.41,3.3
SMR97103008,-33.913,19.15733333,1.57,36.73,458.79,0.16,0.45,3.73
AWA98022801,-33.92383333,21.75366667,4.23,35.73,305.86,0.03,0.41,4.22
AGR98032506,-33.3815,19.09566667,0.23,36.51,527.34,0.21,0.47,3.48
AWA98050501,-33.87333333,22.03333333,4.23,35.73,305.86,0.03,0.41,4.22
WIJ98060605,-32.405,19.10416667,-0.63,37.38,474.61,0.11,0.48,3.89
COJ97030201,-34.42933333,20.74883333,8.98,29.13,237.3,0.02,0.37,4.33
SMR98072902,-34.39766667,19.68133333,6.87,29.51,363.87,0.14,0.41,3.67
LYM99030406,-33.323,19.201,0.23,36.51,527.34,0.21,0.47,3.48
DFJ99070301,-33.37133333,21.45933333,0.3,39.56,374.41,0.05,0.41,4.09
OUT99090903,-33.8005,22.46833333,7.26,30.83,348.05,0.08,0.43,2.07
JDJ99090901,-33.57666667,23.00716667,-0.79,38.52,516.8,0.11,0.48,3.55
JDJ99090904,-33.58416667,23.00383333,-0.79,38.52,516.8,0.11,0.48,3.55
WIJY0041508,-34.1275,18.953,6.06,33.55,506.25,0.19,0.45,3.49
NAIY0050801,-32.44116667,19.0585,1.84,38.63,379.69,0.15,0.41,3.65
AGRY0070441,-33.8505,25.14366667,8.8,34.44,421.88,0.15,0.43,2.87
CFRY0061808,-34.30983333,21.5935,11.26,25.4,263.67,0.03,0.34,4.31
DJLY0060202,-34.059,19.30916667,1.57,36.73,458.79,0.16,0.45,3.73
CWRY0081901,-32.13083333,19.01466667,2.19,39.13,290.04,0.09,0.37,3.78
PVRY0112608,-33.74633333,19.1425,0.23,36.51,527.34,0.21,0.47,3.48
AGRY0122814,-33.67883333,24.801,2.58,42.57,511.52,0.16,0.41,3.06
WIJY0122905,-33.58266667,24.377,0.54,42.04,453.52,0.14,0.44,3.92
WIJY1010205,-33.83,22.20833333,7.26,30.83,348.05,0.08,0.43,2.07
GEDY0112302,-32.78516667,19.24116667,-1.39,35.69,564.26,0.2,0.49,3.73
PMRY1010602,-33.99083333,20.755,2.62,36.51,290.04,0.03,0.41,4.58
AGRY0122821,-33.62133333,24.73716667,2.58,42.57,511.52,0.16,0.41,3.06
AGRY1030402,-33.731,19.17833333,0.23,36.51,527.34,0.21,0.47,3.48
SMLY1012103,-33.68383333,24.73916667,2.58,42.57,511.52,0.16,0.41,3.06
PINY0122808,-33.636,24.75266667,2.58,42.57,511.52,0.16,0.41,3.06
AGRY1030617,-34.01766667,21.20316667,2.65,37.4,326.95,0.03,0.41,4.69
AGRY1022117,-32.98866667,19.2285,-1.39,35.69,564.26,0.2,0.49,3.73
AMMY1020109,-33.93266667,20.32633333,2.62,36.51,290.04,0.03,0.41,4.58
AMMY1020110,-33.93516667,20.33216667,2.62,36.51,290.04,0.03,0.41,4.58
WMPY1032306,-33.95166667,19.30566667,1.57,36.73,458.79,0.16,0.45,3.73
CFRY1032301,-33.88516667,19.3295,1.57,36.73,458.79,0.16,0.45,3.73
AGRY1052709,-34.0775,18.39716667,11.12,25.9,374.41,0.22,0.34,3.64
AGRY2070511,-33.42116667,21.84266667,0.71,40,390.23,0.05,0.45,3.94
AMMY2022210,-34.54866667,19.73683333,5.49,30.49,374.41,0.13,0.4,4.09
RHEY3080601,-33.6485,24.8505,2.58,42.57,511.52,0.16,0.41,3.06
AGRY2101013,-34.01233333,20.935,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2112122,-33.68283333,24.13116667,0.54,42.04,453.52,0.14,0.44,3.92
DEL96031913,-33.6925,25.14916667,2.58,42.57,511.52,0.16,0.41,3.06
