"Obs","latitude","longitude","july_min","jan_max","prec","evap","soil","wind"
"RTS98042202",-33.3383333333333,22.065,0.71,40,390.23,0.05,0.45,3.94
"RTS98042203",-33.3191666666667,22.0383333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98042202",-33.3455,22.0421666666667,0.71,40,390.23,0.05,0.45,3.94
"JAF98042403",-33.3268333333333,22.0238333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98042404",-33.328,22.027,0.71,40,390.23,0.05,0.45,3.94
"DOA98052602",-33.6366666666667,22.9123333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052603",-33.6371666666667,22.915,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052604",-33.6396666666667,22.915,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052605",-33.6386666666667,22.9128333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052606",-33.6405,22.9021666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052608",-33.6356666666667,22.8903333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98052609",-33.631,22.9075,-0.79,38.52,516.8,0.11,0.48,3.55
"AGR98061306",-33.1256666666667,24.0441666666667,-0.47,41.63,369.14,0.05,0.38,4.19
"AGR98061307",-33.1256666666667,24.049,-0.47,41.63,369.14,0.05,0.38,4.19
"AGR98061308",-33.127,24.0558333333333,-0.47,41.63,369.14,0.05,0.38,4.19
"AGR98061309",-33.1256666666667,24.0613333333333,-0.47,41.63,369.14,0.05,0.38,4.19
"IVM98040704",-33.3518333333333,20.4755,0.23,37.73,300.59,0.03,0.43,4.14
"NAH98071101",-33.7513333333333,19.1451666666667,1.57,36.73,458.79,0.16,0.45,3.73
"WIJ98062701",-33.08,19.6316666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ98062801",-33.1,19.6716666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ98062705",-33.0966666666667,19.65,-1.39,35.69,564.26,0.2,0.49,3.73
"TOW98032407",-33.384,21.4515,0.3,39.56,374.41,0.05,0.41,4.09
"TOW98032408",-33.3835,21.4513333333333,0.3,39.56,374.41,0.05,0.41,4.09
"TOW98032409",-33.3835,21.4521666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW98032410",-33.3861666666667,21.4356666666667,0.3,39.56,374.41,0.05,0.41,4.09
"TOW98032411",-33.3851666666667,21.4375,0.3,39.56,374.41,0.05,0.41,4.09
"ESA98062402",-33.3851666666667,21.9645,0.71,40,390.23,0.05,0.45,3.94
"ESA98062403",-33.3796666666667,21.969,0.71,40,390.23,0.05,0.45,3.94
"ESA98062404",-33.3783333333333,21.9746666666667,0.71,40,390.23,0.05,0.45,3.94
"ESA98062405",-33.381,21.9808333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98060902",-33.405,22.3753333333333,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98060903",-33.405,22.3816666666667,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98060904",-33.4045,22.386,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98060901",-33.4063333333333,22.3913333333333,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98060902",-33.4085,22.393,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98060903",-33.4121666666667,22.3951666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98062401",-33.3873333333333,21.9413333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98062402",-33.3865,21.9343333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98062403",-33.3826666666667,21.9333333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98062404",-33.3783333333333,21.9381666666667,0.71,40,390.23,0.05,0.45,3.94
"JAF98062405",-33.3783333333333,21.9333333333333,0.71,40,390.23,0.05,0.45,3.94
"JDJ98061005",-33.5916666666667,22.9721666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JDJ98061008",-33.5925,22.9683333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"JDJ98070710",-33.6383333333333,22.9016666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JDJ98070711",-33.6366666666667,22.9016666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JDJ98070712",-33.6391666666667,22.9016666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"JDJ98070713",-33.6353333333333,22.9025,-0.79,38.52,516.8,0.11,0.48,3.55
"KBR98052701",-33.6228333333333,22.9008333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"OBR98030701",-33.4275,21.2135,0.3,39.56,374.41,0.05,0.41,4.09
"KBR98061901",-33.6196666666667,22.9125,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT98030703",-33.3496666666667,22.035,0.71,40,390.23,0.05,0.45,3.94
"OUT98030708",-33.3511666666667,22.027,0.71,40,390.23,0.05,0.45,3.94
"OUT98030709",-33.3496666666667,22.0276666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT98030710",-33.3496666666667,22.027,0.71,40,390.23,0.05,0.45,3.94
"OUT98030712",-33.3358333333333,22.0321666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT98030713",-33.3318333333333,22.0326666666667,0.71,40,390.23,0.05,0.45,3.94
"OUT98030715",-33.3623333333333,22.0686666666667,0.71,40,390.23,0.05,0.45,3.94
"WIJ98080206",-33.4033333333333,19.67,0.23,36.51,527.34,0.21,0.47,3.48
"OUT98060601",-33.6503333333333,22.7513333333333,0.52,38.33,406.05,0.07,0.43,3.51
"OUT98060602",-33.6698333333333,22.7543333333333,0.52,38.33,406.05,0.07,0.43,3.51
"OUT98071801",-33.6463333333333,22.7218333333333,0.52,38.33,406.05,0.07,0.43,3.51
"OUT98071803",-33.6483333333333,22.6916666666667,0.52,38.33,406.05,0.07,0.43,3.51
"WEL98042306",-33.4915,19.3113333333333,0.23,36.51,527.34,0.21,0.47,3.48
"HJM98032402",-33.2595,19.4661666666667,0.23,36.51,527.34,0.21,0.47,3.48
"HJM98032403",-33.2608333333333,19.4725,0.23,36.51,527.34,0.21,0.47,3.48
"HJM98032404",-33.2508333333333,19.4838333333333,0.23,36.51,527.34,0.21,0.47,3.48
"ESA98082702",-33.387,21.9403333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98082703",-33.396,21.9231666666667,0.71,40,390.23,0.05,0.45,3.94
"ESA98091601",-33.3431666666667,21.9591666666667,0.71,40,390.23,0.05,0.45,3.94
"ESA98091602",-33.3436666666667,21.964,0.71,40,390.23,0.05,0.45,3.94
"ESA98091603",-33.3431666666667,21.9698333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98091604",-33.3431666666667,21.9698333333333,0.71,40,390.23,0.05,0.45,3.94
"MOO98091601",-33.3343333333333,21.9661666666667,0.71,40,390.23,0.05,0.45,3.94
"MOO98091602",-33.3338333333333,21.959,0.71,40,390.23,0.05,0.45,3.94
"MOO98082702",-33.3855,21.9401666666667,0.71,40,390.23,0.05,0.45,3.94
"JAF98082701",-33.3908333333333,21.9378333333333,0.71,40,390.23,0.05,0.45,3.94
"JAF98091604",-33.3383333333333,21.969,0.71,40,390.23,0.05,0.45,3.94
"JAF98091602",-33.3473333333333,21.9653333333333,0.71,40,390.23,0.05,0.45,3.94
"RTS98082701",-33.397,21.9356666666667,0.71,40,390.23,0.05,0.45,3.94
"RTS98082702",-33.3925,21.928,0.71,40,390.23,0.05,0.45,3.94
"RTS98082703",-33.3935,21.9243333333333,0.71,40,390.23,0.05,0.45,3.94
"RTS98082704",-33.3985,21.9118333333333,0.71,40,390.23,0.05,0.45,3.94
"RTS98091601",-33.3531666666667,21.9591666666667,0.71,40,390.23,0.05,0.45,3.94
"RTS98091603",-33.3513333333333,21.9403333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98082701",-33.3915,21.9408333333333,0.71,40,390.23,0.05,0.45,3.94
"AGR98080908",-32.6508333333333,19.292,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98080909",-32.6518333333333,19.3008333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98080910",-32.6476666666667,19.308,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98080912",-32.6386666666667,19.2843333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98080914",-32.6405,19.2805,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98080915",-32.641,19.278,-0.63,37.38,474.61,0.11,0.48,3.89
"RTS98091604",-33.3441666666667,21.925,0.71,40,390.23,0.05,0.45,3.94
"WIJ98080903",-32.6491666666667,19.299,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98080904",-32.6481666666667,19.3028333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WMP98080903",-32.6495,19.2951666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WMP98080904",-32.6518333333333,19.3043333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"LYM98102202",-33.2795,20.5066666666667,0.23,37.73,300.59,0.03,0.43,4.14
"LYM98102203",-33.282,20.4953333333333,0.23,37.73,300.59,0.03,0.43,4.14
"LYM98102307",-33.3948333333333,21.435,0.3,39.56,374.41,0.05,0.41,4.09
"LYM98102308",-33.3936666666667,21.4335,0.3,39.56,374.41,0.05,0.41,4.09
"LYM98102309",-33.3886666666667,21.45,0.3,39.56,374.41,0.05,0.41,4.09
"OUT98050906",-33.405,22.6016666666667,0.52,38.33,406.05,0.07,0.43,3.51
"OUT98051702",-33.5903333333333,22.8688333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"OUT98051703",-33.5903333333333,22.8736666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"PMR98080903",-32.6473333333333,19.2961666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"SAS98080903",-32.6508333333333,19.2973333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ98050203",-33.7533333333333,19.1483333333333,1.57,36.73,458.79,0.16,0.45,3.73
"WIJ98050205",-33.77,19.1516666666667,1.57,36.73,458.79,0.16,0.45,3.73
"WIJ98050207",-33.7783333333333,19.1616666666667,1.57,36.73,458.79,0.16,0.45,3.73
"GEH98022103",-32.9553333333333,19.3465,-1.39,35.69,564.26,0.2,0.49,3.73
"SMR98102308",-33.3986666666667,21.4318333333333,0.3,39.56,374.41,0.05,0.41,4.09
"SMR98102309",-33.3915,21.4381666666667,0.3,39.56,374.41,0.05,0.41,4.09
"SMR98102310",-33.3915,21.4451666666667,0.3,39.56,374.41,0.05,0.41,4.09
"AGR98102004",-32.4236666666667,19.1991666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98102005",-32.4083333333333,19.1876666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR98102202",-33.2808333333333,20.5166666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102203",-33.2816666666667,20.5333333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102204",-33.2815,20.5286666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102206",-33.2808333333333,20.54,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102207",-33.2806666666667,20.5516666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102208",-33.284,20.5576666666667,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102210",-33.2878333333333,20.564,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102211",-33.293,20.564,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102212",-33.2968333333333,20.5673333333333,0.23,37.73,300.59,0.03,0.43,4.14
"AGR98102306",-33.388,21.4425,0.3,39.56,374.41,0.05,0.41,4.09
"AGR98102307",-33.388,21.449,0.3,39.56,374.41,0.05,0.41,4.09
"AWA98110403",-33.3338333333333,22.1938333333333,0.52,38.33,406.05,0.07,0.43,3.51
"AWA98110404",-33.3361666666667,22.1911666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AWA98110405",-33.3378333333333,22.1891666666667,0.52,38.33,406.05,0.07,0.43,3.51
"AWA98110406",-33.3441666666667,22.1831666666667,0.71,40,390.23,0.05,0.45,3.94
"AWA98110503",-33.348,22.1558333333333,0.71,40,390.23,0.05,0.45,3.94
"AWA98110601",-33.339,22.1416666666667,0.71,40,390.23,0.05,0.45,3.94
"AWA98110602",-33.3406666666667,22.1418333333333,0.71,40,390.23,0.05,0.45,3.94
"AWA98110603",-33.3423333333333,22.1453333333333,0.71,40,390.23,0.05,0.45,3.94
"AWA98110604",-33.3421666666667,22.15,0.71,40,390.23,0.05,0.45,3.94
"AWA98110605",-33.345,22.154,0.71,40,390.23,0.05,0.45,3.94
"AWA98110701",-33.3463333333333,21.9938333333333,0.71,40,390.23,0.05,0.45,3.94
"KBR98090202",-33.62,22.885,-0.79,38.52,516.8,0.11,0.48,3.55
"KBR98090203",-33.6208333333333,22.9026666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"NGF98102003",-32.4375,19.2248333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"NGF98102004",-32.4293333333333,19.2075,-0.63,37.38,474.61,0.11,0.48,3.89
"NGF98102005",-32.416,19.1926666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"NGF98102203",-33.2813333333333,20.4998333333333,0.23,37.73,300.59,0.03,0.43,4.14
"NGF98102308",-33.3936666666667,21.4388333333333,0.3,39.56,374.41,0.05,0.41,4.09
"NGF98102309",-33.3968333333333,21.4306666666667,0.3,39.56,374.41,0.05,0.41,4.09
"NGF98102310",-33.3901666666667,21.4435,0.3,39.56,374.41,0.05,0.41,4.09
"NGF98102311",-33.3883333333333,21.4478333333333,0.3,39.56,374.41,0.05,0.41,4.09
"DEB95052501",-33.4891666666667,23.772,-0.38,38.85,442.97,0.17,0.41,3.3
"DEB95052502",-33.4698333333333,23.7725,-0.38,38.85,442.97,0.17,0.41,3.3
"DJL98102004",-32.425,19.2038333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"DJL98102005",-32.4133333333333,19.1891666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"SMR98102202",-33.2815,20.5075,0.23,37.73,300.59,0.03,0.43,4.14
"GRV98102204",-33.2795,20.5405,0.23,37.73,300.59,0.03,0.43,4.14
"GRV98102206",-33.2825,20.5548333333333,0.23,37.73,300.59,0.03,0.43,4.14
"GRV98102208",-33.2903333333333,20.5636666666667,0.23,37.73,300.59,0.03,0.43,4.14
"JAF98102104",-33.3716666666667,21.9973333333333,0.71,40,390.23,0.05,0.45,3.94
"GMC98101101",-33.6403333333333,23.8016666666667,-0.38,38.85,442.97,0.17,0.41,3.3
"LYM98102003",-32.4391666666667,19.2291666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"GRV98102201",-33.2808333333333,20.5216666666667,0.23,37.73,300.59,0.03,0.43,4.14
"GRV98102205",-33.2796666666667,20.5461666666667,0.23,37.73,300.59,0.03,0.43,4.14
"VCH98102202",-33.2808333333333,20.5115,0.23,37.73,300.59,0.03,0.43,4.14
"VCH98102307",-33.3955,21.4301666666667,0.3,39.56,374.41,0.05,0.41,4.09
"VCH98102308",-33.3851666666667,21.4543333333333,0.3,39.56,374.41,0.05,0.41,4.09
"SHR98112804",-33.719,19.8756666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"AWA98122201",-33.6486666666667,22.7325,0.52,38.33,406.05,0.07,0.43,3.51
"AWA98122202",-33.6453333333333,22.7368333333333,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98112603",-33.3495,22.3758333333333,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98112604",-33.3513333333333,22.3823333333333,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98112605",-33.3491666666667,22.386,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98112605",-33.3661666666667,22.3765,0.52,38.33,406.05,0.07,0.43,3.51
"RTS98112604",-33.3373333333333,22.3716666666667,0.52,38.33,406.05,0.07,0.43,3.51
"WIJ98112105",-33.4916666666667,19.3066666666667,0.23,36.51,527.34,0.21,0.47,3.48
"ESA98121703",-33.3401666666667,21.9268333333333,0.71,40,390.23,0.05,0.45,3.94
"ESA98122101",-33.3915,22.428,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98122102",-33.3865,22.4246666666667,0.52,38.33,406.05,0.07,0.43,3.51
"ESA98122103",-33.3833333333333,22.4311666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98121704",-33.3183333333333,21.928,0.71,40,390.23,0.05,0.45,3.94
"JAF98122101",-33.3925,22.4265,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98122102",-33.3941666666667,22.422,0.52,38.33,406.05,0.07,0.43,3.51
"JAF98122103",-33.3946666666667,22.4193333333333,0.52,38.33,406.05,0.07,0.43,3.51
"KBR99010401",-33.62,22.8863333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"MOO98120703",-33.3378333333333,22.368,0.52,38.33,406.05,0.07,0.43,3.51
"RTS98122101",-33.353,22.3826666666667,0.52,38.33,406.05,0.07,0.43,3.51
"RTS98122103",-33.3658333333333,22.3858333333333,0.52,38.33,406.05,0.07,0.43,3.51
"RTS98122202",-33.348,22.3205,0.52,38.33,406.05,0.07,0.43,3.51
"OUT98092602",-32.3905,19.1528333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"OUT98092603",-32.3995,19.1703333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"OUT98092604",-32.4166666666667,19.1933333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013005",-32.3966666666667,19.1666666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013006",-32.3916666666667,19.1675,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013007",-32.3916666666667,19.1666666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013009",-32.386,19.1575,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013010",-32.39,19.1603333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013011",-32.3926666666667,19.1616666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013012",-32.396,19.1623333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013102",-32.4008333333333,19.1863333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WIJ99013103",-32.3978333333333,19.1805,-0.63,37.38,474.61,0.11,0.48,3.89
"NAH98121902",-33.6526666666667,23.5308333333333,-0.38,38.85,442.97,0.17,0.41,3.3
"NAH98121904",-33.6418333333333,23.5308333333333,-0.38,38.85,442.97,0.17,0.41,3.3
"NAH99021301",-32.4188333333333,19.2155,-0.63,37.38,474.61,0.11,0.48,3.89
"WMP97032106",-33.0571666666667,19.2855,-1.39,35.69,564.26,0.2,0.49,3.73
"WMP98122001",-32.4108333333333,19.1978333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"WMP98050101",-33.7658333333333,19.1483333333333,1.57,36.73,458.79,0.16,0.45,3.73
"NAH99022701",-33.1431666666667,19.1688333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99032803",-32.404,19.1823333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032804",-32.4026666666667,19.1838333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032805",-32.4005,19.1843333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032806",-32.3968333333333,19.1813333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032807",-32.3995,19.1813333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032808",-32.3946666666667,19.1778333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032810",-32.3915,19.1715,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032811",-32.3883333333333,19.1671666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032814",-32.3838333333333,19.1736666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032815",-32.3838333333333,19.1785,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032816",-32.381,19.1778333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032817",-32.3796666666667,19.1725,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032818",-32.3788333333333,19.1676666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032820",-32.3761666666667,19.1635,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032821",-32.3735,19.1593333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032822",-32.3703333333333,19.1531666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032823",-32.3723333333333,19.1501666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032824",-32.3761666666667,19.1483333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032825",-32.381,19.1468333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032826",-32.387,19.149,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032827",-32.3915,19.1516666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032828",-32.3946666666667,19.1548333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032829",-32.3976666666667,19.1608333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032830",-32.3995,19.1688333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99032831",-32.4018333333333,19.1746666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99033003",-32.5128333333333,19.1828333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"AGR99012702",-33.5545,19.1518333333333,0.23,36.51,527.34,0.21,0.47,3.48
"JAF99021801",-33.4445,22.6316666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JAF99021802",-33.4453333333333,22.6196666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JAF99021803",-33.4421666666667,22.6196666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JAF99021806",-33.4638333333333,22.6196666666667,0.52,38.33,406.05,0.07,0.43,3.51
"JCJ98041101",-33.6333333333333,22.95,-0.79,38.52,516.8,0.11,0.48,3.55
"KBR99032501",-33.624,22.9685,-0.79,38.52,516.8,0.11,0.48,3.55
"KBR99032502",-33.6241666666667,22.9686666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031001",-33.6366666666667,22.95,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031002",-33.625,22.945,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031003",-33.625,22.9383333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031004",-33.6241666666667,22.9133333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031005",-33.6216666666667,22.9141666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"WIJ99031006",-33.62,22.9158333333333,-0.79,38.52,516.8,0.11,0.48,3.55
"DOA98113002",-33.387,21.4478333333333,0.3,39.56,374.41,0.05,0.41,4.09
"RTS99042004",-33.4441666666667,22.6725,0.52,38.33,406.05,0.07,0.43,3.51
"RTS99042005",-33.4351666666667,22.6843333333333,0.52,38.33,406.05,0.07,0.43,3.51
"BSM99040504",-33.6338333333333,23.9051666666667,-0.38,38.85,442.97,0.17,0.41,3.3
"AGR99042511",-33.2021666666667,19.6021666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042512",-33.2063333333333,19.5978333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042513",-33.2103333333333,19.5941666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042516",-33.2158333333333,19.593,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042517",-33.2175,19.593,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042518",-33.2191666666667,19.5941666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042519",-33.2158333333333,19.5998333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042520",-33.2175,19.6008333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042522",-33.2148333333333,19.6088333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042524",-33.2168333333333,19.6121666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042525",-33.213,19.6121666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042526",-33.2103333333333,19.6121666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042527",-33.2081666666667,19.6121666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"AGR99042702",-33.0581666666667,19.6333333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"IEB99042507",-33.1931666666667,19.611,-1.39,35.69,564.26,0.2,0.49,3.73
"IEB99042508",-33.2071666666667,19.6088333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"IEB99042509",-33.1905,19.6161666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"IEB99042708",-33.0206666666667,19.61,-1.39,35.69,564.26,0.2,0.49,3.73
"SAS99042709",-33.0161666666667,19.6215,-1.39,35.69,564.26,0.2,0.49,3.73
"VCH99042505",-33.205,19.6076666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"VCH99042506",-33.1923333333333,19.6156666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"VCH99042507",-33.1915,19.6198333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"VCH99042710",-33.0173333333333,19.6161666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WIJ99042710",-33.0211666666667,19.6053333333333,-1.39,35.69,564.26,0.2,0.49,3.73
"WMP99042507",-33.1946666666667,19.6021666666667,-1.39,35.69,564.26,0.2,0.49,3.73
"WMP99042508",-33.195,19.593,-1.39,35.69,564.26,0.2,0.49,3.73
"LYM99060502",-33.5331666666667,19.778,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM99060505",-33.5216666666667,19.7331666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM99060506",-33.527,19.7021666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM99060507",-33.5213333333333,19.7295,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM99060508",-33.5248333333333,19.6795,0.23,36.51,527.34,0.21,0.47,3.48
"LYM99060601",-33.5365,19.765,-1.1,36.98,622.27,0.15,0.55,3.74
"LYM99060602",-33.5401666666667,19.7886666666667,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF99042508",-33.2021666666667,19.607,-1.39,35.69,564.26,0.2,0.49,3.73
"NGF99042514",-33.1946666666667,19.614,-1.39,35.69,564.26,0.2,0.49,3.73
"NGF99060502",-33.532,19.7635,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF99060508",-33.5175,19.7145,-1.1,36.98,622.27,0.15,0.55,3.74
"NGF99060601",-33.5365,19.7775,-1.1,36.98,622.27,0.15,0.55,3.74
"WIJ99031007",-33.6225,22.9041666666667,-0.79,38.52,516.8,0.11,0.48,3.55
"AWA99052001",-33.3918333333333,21.4403333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AWA99052002",-33.3928333333333,21.4353333333333,0.3,39.56,374.41,0.05,0.41,4.09
"AWA99052003",-33.3923333333333,21.4378333333333,0.3,39.56,374.41,0.05,0.41,4.09
"CWR99051001",-32.4021666666667,19.1743333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR99051201",-32.4955,19.1426666666667,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR99051202",-32.5013333333333,19.148,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR99051203",-32.5063333333333,19.15,-0.63,37.38,474.61,0.11,0.48,3.89
"CWR99051204",-32.5113333333333,19.1578333333333,-0.63,37.38,474.61,0.11,0.48,3.89
"VJK99060407",-33.3621666666667,22.0656666666667,0.71,40,390.23,0.05,0.45,3.94
"VJK99060502",-33.3193333333333,22.0365,0.71,40,390.23,0.05,0.45,3.94
